FIPS,State,County,Desity,PopulationDensityperSqMile2010,PopulationEstimate2018,#ICU_beds,MedianAge2010,Smokers_Percentage,DiabetesPercentage,HeartDiseaseMortality,#Hospitals
39157,Ohio,Tuscarawas,34.1634,38.1,13706.0,0.0,40.0,19.582000777,14.2,194.6,1.0
16027,Idaho,Canyon,27.9793,31.3,7912.0,0.0,38.7,18.56569517,16.2,228.7,0.0
39041,Ohio,Delaware,22.8615,24.5,8812.0,0.0,39.7,20.172089211,21.8,223.0,0.0
17037,Illinois,DeKalb,158.812,112.4,90180.0,0.0,34.3,13.494258416,7.7,127.1,1.0
37101,North Carolina,Johnston,1139.26,1042.9,323780.0,260.0,33.7,19.628755841,9.9,144.8,4.0
13217,Georgia,Newton,38.6124,39.1,13442.0,0.0,39.5,26.508722819000003,15.7,291.8,0.0
22099,Louisiana,St. Martin,94.7078,94.3,62190.0,4.0,35.7,21.534088073000003,10.2,252.4,2.0
45055,South Carolina,Kershaw,317.795,294.4,112664.0,12.0,36.0,15.013894977,11.2,161.0,1.0
22041,Louisiana,Franklin,34.0847,34.7,17171.0,0.0,37.7,20.808172661,10.6,268.7,1.0
51800,Virginia,Suffolk city,98.0109,97.5,68461.0,14.0,36.8,18.802358804,16.2,247.6,1.0
04025,Arizona,Yavapai,17.1751,16.8,9280.0,0.0,42.3,12.539783362,7.6,138.2,1.0
37163,North Carolina,Sampson,162.068,156.8,151132.0,18.0,41.4,13.603645069,7.2,150.6,3.0
13013,Georgia,Barrow,399.842,356.5,166436.0,20.0,38.7,17.098560247,11.0,153.5,1.0
01003,Alabama,Baldwin,71.9671,71.7,58856.0,9.0,37.8,21.303396197999998,18.3,168.2,1.0
04015,Arizona,Mohave,137.613,141.4,131831.0,25.0,34.4,24.057594215,14.9,216.2,1.0
13293,Georgia,Upson,238.211,233.2,187888.0,35.0,41.5,16.531034438,7.5,182.4,1.0
48027,Texas,Bell,333.383,281.5,188715.0,24.0,40.6,12.818830372,6.9,105.5,2.0
48139,Texas,Ellis,91.5974,84.9,65592.0,10.0,40.2,15.911290239000001,10.5,179.4,1.0
51159,Virginia,Richmond,125.065,121.5,53285.0,4.0,41.6,23.765835889,9.0,232.5,1.0
13071,Georgia,Colquitt,197.571,159.9,179436.0,18.0,35.0,13.138732445,11.6,181.1,2.0
22001,Louisiana,Acadia,196.415,152.0,172578.0,48.0,33.5,12.504052855,6.7,176.9,1.0
13223,Georgia,Paulding,23.2747,24.4,21485.0,3.0,30.7,14.812547254000002,8.3,203.5,1.0
12069,Florida,Lake,85.7266,82.5,43497.0,0.0,43.1,15.691012837999999,13.0,152.9,1.0
24009,Maryland,Calvert,718.413,652.0,242634.0,28.0,37.0,14.184605935999999,11.3,167.8,1.0
28007,Mississippi,Attala,25.0351,27.0,19680.0,7.0,40.1,21.765334963,16.9,259.5,1.0
18109,Indiana,Morgan,163.248,155.0,446527.0,82.0,33.6,11.377310554000001,8.2,129.6,5.0
47003,Tennessee,Bedford,19.0824,18.4,42214.0,8.0,42.0,15.431181265,5.7,159.2,1.0
29195,Missouri,Saline,592.661,535.0,596849.0,159.0,45.5,16.866412293,10.1,165.8,7.0
31001,Nebraska,Adams,36.2586,36.0,18507.0,3.0,38.1,20.18941483,16.2,253.8,1.0
37195,North Carolina,Wilson,83.8004,83.6,45592.0,10.0,34.8,20.969152539,16.8,195.4,2.0
48355,Texas,Nueces,588.767,548.4,113459.0,37.0,42.4,12.821385861,9.7,141.1,1.0
26017,Michigan,Bay,1090.31,783.5,236612.0,24.0,36.9,12.546139504000001,7.3,138.6,1.0
37085,North Carolina,Harnett,1622.27,1586.7,980080.0,148.0,37.8,10.999521277000001,9.5,132.6,8.0
39173,Ohio,Wood,89.9639,85.6,34335.0,0.0,41.0,12.96732071,7.4,161.3,0.0
12119,Florida,Sumter,542.219,482.3,131533.0,18.0,35.7,17.654118662000002,9.9,162.9,1.0
37047,North Carolina,Columbus,618.492,597.0,93152.0,21.0,37.0,19.092630559,8.5,171.3,1.0
13247,Georgia,Rockdale,64.6401,69.2,22300.0,0.0,38.9,21.032197224,14.5,193.7,1.0
13255,Georgia,Spalding,135.466,128.5,50251.0,0.0,42.6,11.981789447,8.3,172.4,0.0
19099,Iowa,Jasper,119.925,112.2,159256.0,41.0,33.3,14.631964231,7.7,114.7,4.0
51061,Virginia,Fauquier,96.054,98.8,39563.0,28.0,36.9,22.610895758,14.6,205.1,2.0
05035,Arkansas,Crittenden,48.0866,48.6,21995.0,0.0,38.0,19.27270167,33.0,281.2,1.0
39007,Ohio,Ashtabula,55.6802,55.7,31511.0,10.0,37.9,14.59706455,9.4,183.0,1.0
48209,Texas,Hays,107.742,112.1,53591.0,8.0,41.8,18.383444989,10.4,209.9,1.0
06079,California,San Luis Obispo,73.6351,76.1,61197.0,0.0,41.7,15.354920424000001,10.3,164.9,0.0
17157,Illinois,Randolph,303.266,294.7,166614.0,29.0,40.3,17.857970935999997,13.4,169.1,2.0
26155,Michigan,Shiawassee,36.3089,41.2,19676.0,0.0,45.5,19.471204783,18.1,169.1,0.0
49037,Utah,San Juan,125.92,132.3,67505.0,15.0,43.4,17.49012387,11.1,213.8,2.0
22111,Louisiana,Union,449.089,382.3,405905.0,221.0,35.9,15.818134664,9.5,142.2,6.0
54003,West Virginia,Berkeley,41.0259,46.9,17142.0,0.0,38.9,21.318829815,15.3,231.0,0.0
12039,Florida,Gadsden,105.36,104.6,94324.0,82.0,37.9,17.14611872,13.4,250.4,2.0
48347,Texas,Nacogdoches,275.66,230.7,370200.0,16.0,35.1,13.406956708,10.1,172.8,3.0
33017,New Hampshire,Strafford,71.8932,73.8,32412.0,10.0,44.7,18.31692932,12.7,218.3,1.0
51740,Virginia,Portsmouth city,2805.29,2838.9,94632.0,22.0,35.7,18.98329946,11.6,200.4,1.0
51085,Virginia,Hanover,382.791,370.7,89147.0,46.0,42.9,12.510559054000002,4.6,165.5,2.0
22097,Louisiana,St. Landry,187.106,184.2,103718.0,16.0,38.1,15.453405129,6.4,160.0,2.0
36101,New York,Steuben,191.159,195.2,102501.0,56.0,40.2,20.147398601,13.5,292.3,2.0
39103,Ohio,Medina,13.5855,15.8,9974.0,0.0,40.6,22.615911188000002,11.4,230.8,0.0
13099,Georgia,Early,40.0234,41.5,29763.0,4.0,42.8,19.060203607000002,18.1,299.0,1.0
36113,New York,Warren,410.582,367.3,109541.0,10.0,34.7,17.09154095,16.8,182.2,1.0
39085,Ohio,Lake,540.218,455.9,164044.0,8.0,33.8,15.505948313,11.9,170.3,1.0
51069,Virginia,Frederick,97.1613,103.1,57419.0,21.0,29.1,18.822572359000002,4.7,171.8,2.0
12109,Florida,St. Johns,80.6357,85.5,55626.0,9.0,41.8,15.235005268,8.3,181.3,2.0
22007,Louisiana,Assumption,376.241,349.7,146917.0,38.0,27.7,19.923251541,7.0,143.3,2.0
49057,Utah,Weber,34.8068,35.5,14011.0,0.0,42.4,20.730308579000003,14.4,178.8,0.0
56013,Wyoming,Fremont,33.6379,33.8,25605.0,3.0,37.4,22.038987630999998,18.4,224.0,2.0
45031,South Carolina,Darlington,20.7583,22.8,15944.0,4.0,40.7,26.259880003000003,18.9,276.2,1.0
39055,Ohio,Geauga,27.6608,28.6,15902.0,0.0,39.6,21.817007242,11.3,236.1,1.0
18031,Indiana,Decatur,140.525,133.1,79332.0,2.0,38.4,15.278114989,9.9,170.7,1.0
37001,North Carolina,Alamance,36.8829,37.1,66516.0,30.0,39.4,17.315578197,8.5,181.4,2.0
40031,Oklahoma,Comanche,47.9018,46.9,24665.0,4.0,43.2,17.575400309000003,9.7,183.0,1.0
12051,Florida,Hendry,242.279,220.8,156277.0,218.0,36.3,12.130238237999999,7.0,128.5,2.0
12083,Florida,Marion,24.7272,26.6,18365.0,0.0,39.6,19.384917098,17.7,222.4,1.0
22031,Louisiana,De Soto,34.9407,39.0,31333.0,8.0,34.0,24.746814416,10.5,265.5,1.0
37147,North Carolina,Pitt,100.542,92.7,47334.0,6.0,40.7,18.404401675,10.5,196.6,1.0
18163,Indiana,Vanderburgh,12.715,13.7,10027.0,0.0,38.5,22.712817189000003,15.9,227.5,1.0
01051,Alabama,Elmore,46.1662,46.4,28287.0,0.0,34.9,21.472143441,20.0,267.5,2.0
13185,Georgia,Lowndes,25.0153,25.9,16002.0,0.0,39.1,18.239311743,9.9,265.6,1.0
28095,Mississippi,Monroe,144.56,126.5,98682.0,68.0,45.0,14.276149569000001,8.6,140.1,1.0
53025,Washington,Grant,472.076,393.2,204826.0,6.0,37.4,15.015131325999999,7.5,136.4,1.0
48099,Texas,Coryell,22.5004,23.2,28977.0,0.0,37.8,20.359450479,9.8,227.5,2.0
01055,Alabama,Etowah,32.5083,36.9,30606.0,4.0,40.2,19.384639217,21.3,214.1,1.0
06047,California,Merced,409.221,314.4,231729.0,28.0,38.5,15.256201902,7.0,140.9,1.0
28085,Mississippi,Lincoln,553.01,493.2,865939.0,271.0,28.3,14.561317140999998,11.3,145.4,6.0
36115,New York,Washington,2608.43,2630.0,178626.0,88.0,32.3,18.479048630999998,13.8,169.2,2.0
08101,Colorado,Pueblo,408.448,376.6,84460.0,6.0,43.2,11.600615292999999,6.2,132.4,1.0
28047,Mississippi,Harrison,44.8524,44.7,51554.0,0.0,36.4,16.299603557,9.5,157.1,3.0
42025,Pennsylvania,Carbon,171.027,164.4,96109.0,20.0,38.2,21.017853481,10.2,262.4,1.0
21107,Kentucky,Hopkins,283.103,247.6,393149.0,70.0,40.3,9.7846207167,5.2,122.9,3.0
49053,Utah,Washington,318.021,274.5,157413.0,40.0,49.1,15.487215590999998,9.3,140.0,2.0
20177,Kansas,Shawnee,182.198,149.6,179349.0,16.0,39.2,19.218047737,9.9,172.1,3.0
21031,Kentucky,Butler,31.3498,32.9,15513.0,0.0,40.3,18.906866407,10.6,196.9,1.0
39045,Ohio,Fairfield,700.331,656.6,90594.0,16.0,36.9,18.328330785,13.2,148.9,1.0
49051,Utah,Wasatch,290.448,257.2,93503.0,7.0,37.4,17.28746189,9.2,201.6,1.0
47125,Tennessee,Montgomery,40.1149,40.2,12274.0,0.0,41.3,21.710388229,14.4,195.3,0.0
08014,Colorado,Broomfield,48.2251,50.5,40462.0,2.0,38.1,22.94656752,11.6,250.0,2.0
13113,Georgia,Fayette,32.045,33.3,20156.0,6.0,38.8,23.515625466,12.7,603.0,1.0
13285,Georgia,Troup,329.96,322.1,150926.0,48.0,39.7,15.46402323,12.0,192.5,1.0
36039,New York,Greene,49.6712,51.8,28360.0,9.0,45.6,17.356943389,10.7,213.5,1.0
42061,Pennsylvania,Huntingdon,45.7603,47.1,25081.0,4.0,51.0,16.972381864000003,13.3,249.4,1.0
13073,Georgia,Columbia,12.7265,14.6,8792.0,0.0,37.5,24.531975615,11.7,277.3,1.0
45007,South Carolina,Anderson,222.183,220.6,81455.0,14.0,38.7,18.060110062,12.3,164.5,1.0
28029,Mississippi,Copiah,1011.69,1011.2,230514.0,27.0,42.3,17.391700664000002,7.5,184.1,1.0
46013,South Dakota,Brown,259.138,243.9,175769.0,38.0,39.1,18.716060345,10.0,175.1,1.0
51700,Virginia,Newport News city,143.268,149.2,58799.0,18.0,40.4,20.154592925,11.1,180.5,2.0
13069,Georgia,Coffee,223.591,201.0,416075.0,54.0,40.6,13.190996573,7.2,122.4,3.0
24011,Maryland,Caroline,56.6557,51.0,127335.0,11.0,39.2,16.574811402,8.9,159.8,2.0
37023,North Carolina,Burke,116.207,101.8,85234.0,0.0,37.1,14.344151249000001,10.5,124.5,1.0
37071,North Carolina,Gaston,92.2187,94.5,113664.0,32.0,41.1,19.313530052,9.9,169.0,3.0
39169,Ohio,Wayne,32.5625,34.9,22402.0,0.0,42.4,19.361243329,17.9,232.1,0.0
46083,South Dakota,Lincoln,54.9598,54.9,49728.0,20.0,39.7,17.973480918,12.9,229.8,1.0
13115,Georgia,Floyd,77.8726,84.0,39944.0,0.0,41.3,23.050274397,15.4,172.4,0.0
37077,North Carolina,Granville,140.418,114.7,218022.0,51.0,41.1,17.489032597,8.5,183.2,3.0
42019,Pennsylvania,Butler,158.391,147.3,208911.0,84.0,31.2,17.872632402,12.0,221.4,1.0
02020,Alaska,Anchorage,78.6457,83.5,48342.0,0.0,34.2,23.311338002,18.6,215.7,1.0
51685,Virginia,Manassas Park city,23.1942,25.2,13383.0,0.0,38.0,22.467420690999997,15.0,287.7,0.0
01049,Alabama,DeKalb,132.311,126.5,435594.0,27.0,32.9,12.249990899,8.0,110.3,4.0
13313,Georgia,Whitfield,32.7254,31.0,54993.0,5.0,34.0,12.546902347,2.6,64.3,1.0
13321,Georgia,Worth,104.484,97.2,105424.0,38.0,51.5,18.734961392,10.6,158.6,2.0
28101,Mississippi,Newton,296.25,269.2,160912.0,74.0,49.7,14.321281404,6.4,118.7,1.0
44005,Rhode Island,Newport,519.244,432.7,80809.0,6.0,33.6,17.083548591,17.0,158.8,1.0
48203,Texas,Harrison,95.7335,100.4,109430.0,13.0,41.0,16.065017475999998,11.6,196.3,3.0
13035,Georgia,Butts,59.1993,60.1,22736.0,7.0,40.0,19.421515051,9.1,172.1,1.0
28073,Mississippi,Lamar,265.399,267.4,107386.0,54.0,36.1,22.079088952,10.7,230.3,2.0
28083,Mississippi,Leflore,31.6346,32.3,18699.0,5.0,41.0,14.864329215,7.1,154.0,1.0
45015,South Carolina,Berkeley,377.531,360.7,173283.0,46.0,37.7,17.148112040999997,9.9,136.6,2.0
51131,Virginia,Northampton,38.6137,38.2,22141.0,0.0,41.6,15.280119099999999,9.8,156.0,1.0
54039,West Virginia,Kanawha,13.0457,13.7,8233.0,0.0,43.0,15.480070714000002,8.5,177.9,0.0
18053,Indiana,Grant,53.2052,51.8,26321.0,6.0,39.7,24.256289871,12.9,206.4,1.0
13081,Georgia,Crisp,38.6102,38.8,15460.0,0.0,41.9,21.898367086,7.7,189.5,1.0
13273,Georgia,Terrell,140.979,140.8,122083.0,16.0,42.8,16.463107334,8.4,168.6,2.0
37097,North Carolina,Iredell,209.588,199.0,206229.0,14.0,43.0,14.036913690999999,7.9,133.5,2.0
37181,North Carolina,Vance,111.634,109.9,51823.0,6.0,48.1,13.753866362,9.3,190.8,1.0
13059,Georgia,Clarke,161.077,162.0,83209.0,26.0,40.4,15.454597357,10.4,152.1,1.0
12077,Florida,Liberty,15.8331,16.9,9911.0,0.0,43.3,15.629340944,19.3,230.4,0.0
48181,Texas,Grayson,45.3059,49.9,24715.0,6.0,37.7,19.884241349,14.0,213.7,1.0
27171,Minnesota,Wright,108.221,104.0,49599.0,6.0,25.4,19.058866586,11.0,170.5,1.0
44001,Rhode Island,Bristol,151.8,142.8,104954.0,9.0,37.9,16.859062744000003,9.2,152.6,2.0
12113,Florida,Santa Rosa,434.009,407.5,291923.0,163.0,35.8,19.506400795999998,10.5,180.0,2.0
22075,Louisiana,Plaquemines,91.145,93.3,38458.0,12.0,38.9,22.406411822,14.4,214.3,1.0
28109,Mississippi,Pearl River,170.443,167.6,109864.0,27.0,42.1,14.040081022,9.0,151.8,3.0
39089,Ohio,Licking,101.856,111.9,52005.0,15.0,39.6,20.794787648,14.0,184.8,1.0
42001,Pennsylvania,Adams,20.9063,21.1,47014.0,0.0,41.4,19.057237955999998,9.0,209.1,2.0
36089,New York,St. Lawrence,238.74,254.4,86184.0,18.0,43.6,18.068835635,10.6,204.8,2.0
48423,Texas,Smith,283.128,261.6,200482.0,40.0,39.7,17.546998452,12.1,166.2,1.0
08117,Colorado,Summit,35.6624,36.8,37660.0,8.0,40.7,20.559703354,12.9,231.6,1.0
13277,Georgia,Tift,253.415,199.7,140625.0,12.0,39.3,18.180668233,9.7,179.2,1.0
28163,Mississippi,Yazoo,2329.49,2279.8,99920.0,71.0,38.5,19.57036459,10.4,207.6,1.0
18107,Indiana,Montgomery,131.302,128.2,81887.0,5.0,37.8,17.45250185,14.9,225.1,2.0
22125,Louisiana,West Feliciana,39.1387,39.5,22725.0,0.0,41.2,18.998357528,13.8,305.5,1.0
13299,Georgia,Ware,307.471,282.7,269956.0,210.0,30.1,16.380852085999997,9.2,128.8,2.0
17113,Illinois,McLean,59.6506,54.7,37489.0,8.0,38.1,21.3119303,12.7,134.6,1.0
26005,Michigan,Allegan,82.075,86.0,22601.0,16.0,38.1,21.317085266,17.2,204.0,1.0
51095,Virginia,James City,47.2951,41.3,17698.0,0.0,46.4,16.848014548,10.2,158.1,1.0
18177,Indiana,Wayne,69.7013,66.8,27520.0,0.0,41.3,15.555740625,9.1,197.2,1.0
18181,Indiana,White,64.18,61.6,21809.0,0.0,43.5,16.005734785999998,19.3,177.5,1.0
17077,Illinois,Jackson,360.215,353.2,104062.0,34.0,34.0,17.74828459,11.6,162.3,1.0
53007,Washington,Chelan,210.474,201.8,209983.0,51.0,28.9,15.765181249000001,9.9,133.9,2.0
28113,Mississippi,Pike,99.5908,106.0,50885.0,9.0,31.6,18.788086045,9.0,203.7,1.0
48477,Texas,Washington,19.4334,19.6,9611.0,0.0,42.7,14.925071324000001,8.2,188.9,0.0
06113,California,Yolo,91.4426,94.5,37955.0,5.0,38.7,20.63817315,16.4,176.1,1.0
19155,Iowa,Pottawattamie,47.7144,48.8,24133.0,0.0,41.9,17.996794797,10.9,188.9,1.0
23001,Maine,Androscoggin,246.14,213.2,151260.0,95.0,29.3,14.52809202,6.7,152.7,2.0
01031,Alabama,Coffee,68.7668,71.0,39981.0,0.0,39.6,14.816550722,9.8,172.3,1.0
17141,Illinois,Ogle,176.648,164.7,81352.0,10.0,37.4,18.086108665,10.0,157.3,2.0
36035,New York,Fulton,65.5605,67.4,30774.0,6.0,40.9,21.759222839,10.1,237.5,1.0
36037,New York,Genesee,122.009,122.8,70562.0,8.0,25.1,19.92928351,8.5,199.9,1.0
12091,Florida,Okaloosa,43.901,43.9,23517.0,0.0,38.5,19.050322083,13.2,233.1,0.0
37021,North Carolina,Buncombe,39.084,40.8,22763.0,0.0,33.2,21.186076298,15.5,220.5,1.0
45089,South Carolina,Williamsburg,23.2899,24.0,23709.0,0.0,36.2,13.957491122999999,10.0,138.8,3.0
47069,Tennessee,Hardeman,380.98,340.8,317272.0,108.0,32.6,12.899221420999998,7.4,130.1,4.0
26087,Michigan,Lapeer,397.751,362.9,259103.0,166.0,40.6,16.637681435999998,7.0,138.5,1.0
56021,Wyoming,Laramie,936.653,859.2,379099.0,259.0,37.2,18.379820476,10.0,141.1,3.0
53029,Washington,Island,139.666,148.5,55976.0,14.0,41.0,19.316118167,15.3,183.3,1.0
22037,Louisiana,East Feliciana,175.529,179.2,39639.0,10.0,36.6,18.119296578,10.0,255.4,1.0
22077,Louisiana,Pointe Coupee,118.814,120.2,66826.0,18.0,42.5,19.415269925,10.5,205.3,1.0
27141,Minnesota,Sherburne,96.014,93.2,44413.0,13.0,39.1,18.518140197,13.7,182.8,1.0
28001,Mississippi,Adams,75.2752,73.6,71604.0,0.0,40.0,18.662035864,10.6,247.6,3.0
51117,Virginia,Mecklenburg,8.93449,9.8,5821.0,0.0,40.1,20.229336946,8.7,231.9,1.0
06061,California,Placer,47.3378,50.6,44161.0,6.0,39.3,18.841652395,14.9,206.4,2.0
19167,Iowa,Sioux,149.61,138.6,107002.0,11.0,36.8,14.717227734000002,9.7,135.5,2.0
48419,Texas,Shelby,70.7842,72.8,51276.0,8.0,45.9,17.335412959,10.8,211.7,1.0
08051,Colorado,Gunnison,159.54,149.5,169401.0,35.0,40.0,14.915906762999999,11.9,171.0,1.0
17115,Illinois,Macon,40.0919,40.4,37924.0,12.0,40.1,15.156660418,10.5,201.1,1.0
18061,Indiana,Harrison,12.3899,12.9,18760.0,0.0,31.0,14.667277633,5.6,184.4,1.0
45061,South Carolina,Lee,104.387,98.4,92035.0,43.0,36.4,14.51170796,17.1,168.8,2.0
26157,Michigan,Tuscola,38.3972,41.5,11627.0,0.0,40.9,22.220284295,12.6,350.1,0.0
37065,North Carolina,Edgecombe,2309.84,2315.4,17833.0,0.0,41.9,16.608089783,8.7,192.3,0.0
48037,Texas,Bowie,26.4336,24.8,77036.0,20.0,39.3,13.066644855,5.3,121.6,4.0
19183,Iowa,Washington,19.3094,21.5,19066.0,5.0,40.4,21.356000347000002,14.9,301.9,1.0
48183,Texas,Gregg,11.6747,13.1,10627.0,0.0,38.8,22.066630151,17.1,325.1,1.0
01047,Alabama,Dallas,28.9406,26.0,231993.0,39.0,49.2,17.065330070999998,7.2,142.3,2.0
13297,Georgia,Walton,143.506,132.2,274765.0,24.0,29.6,14.129606461,14.2,176.1,2.0
39003,Ohio,Allen,5.391,4.7,17246.0,0.0,34.3,14.971350569,2.5,107.0,1.0
12063,Florida,Jackson,10.8542,10.0,25733.0,4.0,38.9,14.35470545,2.9,99.4,1.0
36073,New York,Orleans,440.252,413.1,292502.0,60.0,29.6,17.327578634,8.8,136.2,2.0
13243,Georgia,Randolph,71.3848,53.1,71375.0,28.0,42.1,21.240024187,10.8,178.0,2.0
24047,Maryland,Worcester,540.225,427.6,154291.0,0.0,36.8,13.691961597999999,9.4,142.9,0.0
36069,New York,Ontario,32.3158,36.8,13143.0,0.0,38.2,21.561396529,15.8,226.8,0.0
12035,Florida,Flagler,168.898,162.0,70034.0,20.0,36.3,18.043170824,10.1,219.2,1.0
13141,Georgia,Hancock,144.136,133.3,167207.0,20.0,39.6,12.343433835,8.6,127.3,4.0
06087,California,Santa Cruz,391.319,321.6,223499.0,41.0,31.6,14.129309587,9.1,174.5,3.0
26045,Michigan,Eaton,144.938,143.3,172828.0,30.0,32.1,14.973773714000002,11.0,160.3,2.0
17027,Illinois,Clinton,289.367,301.2,180621.0,107.0,36.8,16.59556525,9.5,172.2,3.0
17143,Illinois,Peoria,73.6497,75.8,27611.0,0.0,38.4,21.766238844,14.9,218.8,1.0
26059,Michigan,Hillsdale,78.197,79.0,37779.0,6.0,37.9,19.0136371,10.8,192.2,1.0
18055,Indiana,Greene,63.4456,64.6,28523.0,0.0,39.2,18.482406463,11.2,200.9,0.0
24001,Maryland,Allegany,27.466,28.3,11169.0,0.0,39.8,16.194528616,7.4,162.8,0.0
37093,North Carolina,Hoke,28.0091,28.3,36611.0,8.0,30.2,17.083534699999998,9.2,114.7,1.0
39023,Ohio,Clark,325.126,327.1,177499.0,52.0,38.1,17.758993667000002,9.7,161.6,2.0
39139,Ohio,Richland,30.226,29.8,12772.0,0.0,40.1,22.939570395,11.1,201.5,0.0
51139,Virginia,Page,221.47,210.9,101104.0,32.0,38.8,17.34145221,10.7,178.7,1.0
48257,Texas,Kaufman,48.1599,48.5,31582.0,5.0,37.7,21.031676815999997,10.0,258.4,1.0
51650,Virginia,Hampton city,21.6968,23.4,8477.0,0.0,38.8,21.883761695,13.4,197.6,1.0
01119,Alabama,Sumter,191.71,187.4,109826.0,0.0,40.3,17.176635533,8.2,167.1,2.0
01127,Alabama,Walker,124.577,125.5,75448.0,0.0,39.8,18.457219684000002,13.0,198.3,2.0
18023,Indiana,Clinton,16.9171,16.9,45108.0,9.0,45.4,15.92749731,9.6,133.0,3.0
37107,North Carolina,Lenoir,362.515,326.0,206650.0,57.0,35.3,21.678630446,10.4,249.5,3.0
48365,Texas,Panola,115.913,118.3,58930.0,18.0,36.0,17.325280117000002,16.9,188.9,1.0
05007,Arkansas,Benton,200.223,182.6,153902.0,18.0,36.2,15.596527157,11.8,179.1,4.0
13093,Georgia,Dooly,59.392,62.2,59749.0,14.0,40.9,15.505931362,8.0,180.3,2.0
42049,Pennsylvania,Erie,630.646,578.9,222846.0,74.0,38.9,16.768014654,9.1,185.8,1.0
55131,Wisconsin,Washington,113.707,112.7,60115.0,6.0,39.8,16.627128893,9.3,147.1,1.0
18037,Indiana,Dubois,183.595,181.2,143351.0,12.0,39.5,18.01229409,9.7,186.7,1.0
39107,Ohio,Mercer,83.9003,87.6,68362.0,24.0,37.6,21.27680751,12.3,320.1,1.0
47113,Tennessee,Madison,67.4368,71.2,27046.0,6.0,42.3,17.985287428,9.9,200.8,1.0
17177,Illinois,Stephenson,279.204,193.9,148373.0,12.0,42.5,12.558235487000001,4.2,153.0,1.0
48251,Texas,Johnson,150.766,143.6,137640.0,110.0,32.8,15.277754787000001,7.5,221.3,2.0
53035,Washington,Kitsap,95.3463,89.8,26783.0,0.0,41.1,14.043364605999999,14.4,136.7,0.0
12121,Florida,Suwannee,4158.4,3827.8,41641.0,11.0,32.1,15.462198143,4.4,144.2,1.0
39025,Ohio,Clermont,4485.25,4486.4,244076.0,113.0,29.7,19.25546929,12.1,192.7,3.0
45003,South Carolina,Aiken,371.087,324.4,117123.0,20.0,37.6,22.279119623000003,11.6,183.3,1.0
18029,Indiana,Dearborn,4.27502,4.4,39531.0,12.0,38.5,19.399937196,8.5,173.6,1.0
37127,North Carolina,Nash,49.4809,50.0,31363.0,7.0,37.8,19.250583044000003,13.3,259.0,2.0
22003,Louisiana,Allen,13.7484,15.2,12691.0,0.0,37.7,22.491914971999996,18.7,223.3,1.0
48469,Texas,Victoria,15.1137,16.3,16378.0,0.0,39.7,20.790092076,14.2,238.6,1.0
18113,Indiana,Noble,38.7717,35.5,212128.0,42.0,33.8,13.32703585,12.9,123.7,1.0
37161,North Carolina,Rutherford,253.922,215.6,236961.0,61.0,30.7,18.972600972000002,9.3,258.3,3.0
01085,Alabama,Lowndes,410.378,365.6,190865.0,44.0,47.7,19.215223075,11.8,152.6,2.0
18173,Indiana,Warrick,230.715,209.1,359977.0,110.0,47.3,18.665004178,11.8,200.9,2.0
05143,Arkansas,Washington,226.539,194.4,207269.0,57.0,38.3,18.468031092,10.1,164.0,3.0
18105,Indiana,Monroe,440.635,316.4,254261.0,47.0,42.2,15.059046719000001,6.1,127.9,1.0
48005,Texas,Angelina,90.8939,69.4,38109.0,0.0,35.7,16.512096342,11.2,182.7,0.0
05031,Arkansas,Craighead,236.672,220.2,116321.0,48.0,29.9,19.849226909000002,16.2,200.1,1.0
12047,Florida,Hamilton,82.7779,85.0,21531.0,0.0,38.4,19.202845615,17.3,196.3,1.0
55087,Wisconsin,Outagamie,8.70823,8.1,22601.0,0.0,40.4,12.902674825999998,3.3,93.8,1.0
21083,Kentucky,Graves,45.5384,49.1,32661.0,0.0,41.6,15.659156087000001,11.6,175.4,2.0
42081,Pennsylvania,Lycoming,40.2772,43.1,16841.0,0.0,42.9,16.923430909,8.3,166.2,1.0
48021,Texas,Bastrop,163.997,171.6,65936.0,30.0,40.2,21.255682749,14.9,202.8,1.0
42097,Pennsylvania,Northumberland,57.5503,55.8,24947.0,0.0,39.3,14.066598691,6.7,149.5,2.0
01069,Alabama,Houston,27.6344,29.9,19572.0,5.0,37.7,24.568156751,14.8,283.3,1.0
22121,Louisiana,West Baton Rouge,31.2908,35.2,25398.0,12.0,39.1,22.641288601,11.6,239.8,1.0
30031,Montana,Gallatin,64.651,69.5,38798.0,16.0,40.3,22.964287996,12.4,243.3,2.0
27009,Minnesota,Benton,143.089,135.0,117327.0,0.0,39.2,16.273922329,7.5,155.7,1.0
55039,Wisconsin,Fond du Lac,25.2193,25.3,13901.0,6.0,47.7,17.845257997,11.4,190.1,1.0
24029,Maryland,Kent,200.478,187.3,92573.0,20.0,41.3,17.178488287,5.1,143.0,1.0
28103,Mississippi,Noxubee,42.7709,44.8,41182.0,0.0,42.8,17.897339222,10.2,232.9,3.0
36109,New York,Tompkins,27.6311,29.3,19785.0,0.0,45.5,13.744820857,9.4,161.4,1.0
48397,Texas,Rockwall,388.418,338.7,182001.0,44.0,35.0,15.317170828,11.3,193.7,2.0
18065,Indiana,Henry,19.2693,22.4,8257.0,0.0,34.4,25.66835241,11.9,280.9,0.0
48449,Texas,Titus,189.879,184.3,85202.0,42.0,36.4,18.494265152,12.1,205.1,1.0
